w,age,annuity,age_bin,db_pension,stock_owner
20735.680306021495,85,0,75+,0,0
20928.325416622905,85,0,75+,0,0
11039.736579275856,85,0,75+,0,0
11854.28734726849,85,0,75+,0,0
15166.650333337759,62,0,55–64,0,1
15791.905325927435,62,0,55–64,0,1
16281.732896718426,62,0,55–64,0,1
15656.116338693999,62,0,55–64,0,1
15283.437542832853,62,0,55–64,0,1
50410.0678309627,68,0,65–74,0,0
45873.507798451035,68,0,65–74,0,0
46671.18535168587,68,0,65–74,0,0
48830.49497671318,68,0,65–74,0,0
46721.021262649505,68,0,65–74,0,0
37727.72270190126,27,0,18–39,0,0
39233.492956126865,27,0,18–39,0,0
38657.026124339245,27,0,18–39,0,0
37765.55130109722,27,0,18–39,0,0
39379.86021509671,27,0,18–39,0,0
14144.742385065563,41,0,40–54,0,1
39119.812745884,41,0,40–54,0,1
28011.964866877384,41,0,40–54,0,1
15071.352425332432,41,0,40–54,0,1
30211.98867765088,41,0,40–54,0,1
57023.73195309994,32,0,18–39,0,0
57294.83104732198,32,0,18–39,0,0
56425.06532963767,32,0,18–39,0,0
57295.066775493695,32,0,18–39,0,0
56550.18494553513,32,0,18–39,0,0
2074.5550878981867,63,0,55–64,1,1
2258.9880224583167,63,0,55–64,1,1
2453.7227722084954,63,0,55–64,1,1
2175.500290749004,63,0,55–64,1,1
2120.6819880147495,63,0,55–64,1,1
31167.153202981637,76,0,75+,1,1
33400.73131228267,76,0,75+,1,1
34337.460199116125,76,0,75+,1,1
33064.61800081011,76,0,75+,1,1
31839.65683112272,76,0,75+,1,1
24276.49865721154,44,0,40–54,0,1
24496.385890940615,44,0,40–54,0,1
23897.06373517336,44,0,40–54,0,1
24261.61059675824,44,0,40–54,0,1
24022.135671580036,44,0,40–54,0,1
3375.454960729744,54,0,40–54,0,0
3574.150250761459,54,0,40–54,0,0
3689.4224025190388,54,0,40–54,0,0
3561.576308839691,54,0,40–54,0,0
3440.195630339198,54,0,40–54,0,0
23681.081670030373,68,0,65–74,0,0
23742.824040319196,68,0,65–74,0,0
25589.76482718015,68,0,65–74,0,0
24367.440566123587,68,0,65–74,0,0
25976.91361478461,68,0,65–74,0,0
95064.81011852375,72,0,65–74,1,1
90645.05156710758,72,0,65–74,1,1
92103.64067499494,72,0,65–74,1,1
91148.48020566422,72,0,65–74,1,1
90241.19075522527,72,0,65–74,1,1
45175.37331309711,39,0,18–39,0,0
45356.49993510388,39,0,18–39,0,0
66233.26501659217,39,0,18–39,0,0
46582.04924433278,39,0,18–39,0,0
49574.99090243505,39,0,18–39,0,0
258.1971281131195,71,0,65–74,0,1
252.673847239667,71,0,65–74,0,1
259.8169415082678,71,0,65–74,0,1
257.0421793179451,71,0,65–74,0,1
257.54219275250534,71,0,65–74,0,1
42797.54114949212,74,0,65–74,1,1
43268.5579038884,74,0,65–74,1,1
44706.13181980266,74,0,65–74,1,1
44523.75075570355,74,0,65–74,1,1
45765.43449362717,74,0,65–74,1,1
30192.587861136682,37,0,18–39,0,0
30073.91821066788,37,0,18–39,0,0
30189.720799526818,37,0,18–39,0,0
30311.371780996233,37,0,18–39,0,0
30236.380049650543,37,0,18–39,0,0
2782.4835334733298,53,0,40–54,0,1
2818.8481694514785,53,0,40–54,0,1
2840.062399846791,53,0,40–54,0,1
2900.3305518177613,53,0,40–54,0,1
2799.55350575042,53,0,40–54,0,1
6945.605472641575,62,0,55–64,1,1
6968.711076838754,62,0,55–64,1,1
7493.265754926235,62,0,55–64,1,1
7154.641428285925,62,0,55–64,1,1
7603.890247035981,62,0,55–64,1,1
33231.93956046003,56,0,55–64,0,1
33239.21511571248,56,0,55–64,0,1
33239.43847718529,56,0,55–64,0,1
32993.30261106051,56,0,55–64,0,1
33175.66823088651,56,0,55–64,0,1
9598.193643272758,72,0,65–74,0,1
9616.43491527661,72,0,65–74,0,1
9706.932583116786,72,0,65–74,0,1
9783.989252210633,72,0,65–74,0,1
9649.795038592083,72,0,65–74,0,1
18747.538317884064,68,0,65–74,1,1
18471.119055514933,68,0,65–74,1,1
18266.866210686323,68,0,65–74,1,1
19002.829897372776,68,0,65–74,1,1
18481.89326897962,68,0,65–74,1,1
19293.793017756823,49,0,40–54,0,1
18556.626430470846,49,0,40–54,0,1
18559.44580341974,49,0,40–54,0,1
18951.706147192202,49,0,40–54,0,1
18332.45190071249,49,0,40–54,0,1
37511.11510623666,58,0,55–64,0,1
38941.12962605056,58,0,55–64,0,1
40359.2851693524,58,0,55–64,0,1
38817.80489620444,58,0,55–64,0,1
38278.76099331115,58,0,55–64,0,1
77846.82031971285,29,0,18–39,0,1
78588.73976756322,29,0,18–39,0,1
76662.77850862996,29,0,18–39,0,1
77876.48037226939,29,0,18–39,0,1
76803.88957425384,29,0,18–39,0,1
31409.310102670614,44,0,40–54,0,0
31547.91986200612,44,0,40–54,0,0
31105.487899337302,44,0,40–54,0,0
31543.43842105174,44,0,40–54,0,0
31154.966794396063,44,0,40–54,0,0
266.2743685241902,58,0,55–64,0,1
267.29475017296966,58,0,55–64,0,1
268.7776409410613,58,0,55–64,0,1
274.6240530162422,58,0,55–64,0,1
268.6061061926753,58,0,55–64,0,1
56481.72680008484,32,0,18–39,0,0
57020.02613445779,32,0,18–39,0,0
55622.645776366706,32,0,18–39,0,0
56503.24663838386,32,0,18–39,0,0
55725.02884897395,32,0,18–39,0,0
50552.83719046397,29,0,18–39,0,1
49622.4297038663,29,0,18–39,0,1
50379.7111166284,29,0,18–39,0,1
50414.8289299602,29,0,18–39,0,1
50302.44771750143,29,0,18–39,0,1
19840.28855339596,49,0,40–54,0,1
23206.915503318894,49,0,40–54,0,1
16651.73898700476,49,0,40–54,0,1
19756.138368767995,49,0,40–54,0,1
17915.93510256488,49,0,40–54,0,1
5525.553538841274,52,0,40–54,0,1
6463.164774032759,52,0,40–54,0,1
4637.53715274249,52,0,40–54,0,1
5502.117571707336,52,0,40–54,0,1
4989.617884901347,52,0,40–54,0,1
8478.12294993296,30,0,18–39,0,1
8241.277121352381,30,0,18–39,0,1
8386.506717419057,30,0,18–39,0,1
8349.674111100445,30,0,18–39,0,1
8290.657242860909,30,0,18–39,0,1
15386.211856697582,47,0,40–54,0,0
15623.77981042215,47,0,40–54,0,0
15395.046026055057,47,0,40–54,0,0
15705.420662515424,47,0,40–54,0,0
15445.157749336982,47,0,40–54,0,0
58718.12497925058,30,0,18–39,0,1
60084.81687384354,30,0,18–39,0,1
58310.440154276344,30,0,18–39,0,1
59748.38894002369,30,0,18–39,0,1
58376.38397637172,30,0,18–39,0,1
10979.71231687263,31,0,18–39,0,0
11158.291469578919,31,0,18–39,0,0
10939.54003452142,31,0,18–39,0,0
11157.08279731668,31,0,18–39,0,0
10991.253660565524,31,0,18–39,0,0
9066.671697983118,42,0,40–54,0,1
9041.274855032041,42,0,40–54,0,1
9750.014732955042,42,0,40–54,0,1
9206.481197737652,42,0,40–54,0,1
9874.525391744226,42,0,40–54,0,1
15093.83445016317,56,0,55–64,0,1
15098.739225823461,56,0,55–64,0,1
15125.865736624386,56,0,55–64,0,1
15107.839561297096,56,0,55–64,0,1
15130.933143182423,56,0,55–64,0,1
32010.495159333863,52,0,40–54,0,0
31551.743908776727,52,0,40–54,0,0
31903.56955229147,52,0,40–54,0,0
31525.682541400878,52,0,40–54,0,0
31804.773686840243,52,0,40–54,0,0
49794.010760743906,56,0,55–64,0,1
47823.561495219874,56,0,55–64,0,1
48480.29651318057,56,0,55–64,0,1
48252.15127586193,56,0,55–64,0,1
48003.602444914744,56,0,55–64,0,1
38870.08002149978,55,0,40–54,0,1
38990.992964401834,55,0,40–54,0,1
41920.668279924495,55,0,40–54,0,1
40011.25011032924,55,0,40–54,0,1
42542.43465809699,55,0,40–54,0,1
12943.432405847812,27,0,18–39,0,0
13153.950416287435,27,0,18–39,0,0
12896.075316135866,27,0,18–39,0,0
13152.52557315169,27,0,18–39,0,0
12957.037917326657,27,0,18–39,0,0
40004.20966344739,61,0,55–64,0,1
40152.840511318675,61,0,55–64,0,1
43221.43580087433,61,0,55–64,0,1
41225.941767815624,61,0,55–64,0,1
43888.55946812693,61,0,55–64,0,1
22332.7216661938,63,0,55–64,0,0
25649.587981156958,63,0,55–64,0,0
22438.499151085038,63,0,55–64,0,0
25651.340497488553,63,0,55–64,0,0
22415.804109369925,63,0,55–64,0,0
62101.68920618661,35,0,18–39,0,0
60270.83481169712,35,0,18–39,0,0
60552.3522060683,35,0,18–39,0,0
60672.96069074238,35,0,18–39,0,0
59925.5784305175,35,0,18–39,0,0
2496.714813161649,60,0,55–64,1,1
2442.3192274212984,60,0,55–64,1,1
2520.5787685387695,60,0,55–64,1,1
2491.3457174307205,60,0,55–64,1,1
2488.4586191729886,60,0,55–64,1,1
230.85477098116843,36,0,18–39,0,1
230.29629060682652,36,0,18–39,0,1
230.82355417675635,36,0,18–39,0,1
233.53370161306103,36,0,18–39,0,1
234.71271259710437,36,0,18–39,0,1
10711.843044647356,38,0,18–39,0,0
10667.299724752129,38,0,18–39,0,0
10513.791598084736,38,0,18–39,0,0
10820.97974591877,38,0,18–39,0,0
10535.227082913887,38,0,18–39,0,0
2008.676721620136,54,0,40–54,0,1
2134.3141773316697,54,0,40–54,0,1
2223.9589291936677,54,0,40–54,0,1
2145.1505239074017,54,0,40–54,0,1
2045.3925204149225,54,0,40–54,0,1
40672.45479794637,37,0,18–39,0,1
40835.527370589385,37,0,18–39,0,1
43955.150300902555,37,0,18–39,0,1
41938.918338424846,37,0,18–39,0,1
44633.53435096732,37,0,18–39,0,1
34793.66298091409,63,0,55–64,1,1
34922.93466689183,63,0,55–64,1,1
28995.14855754664,63,0,55–64,1,1
35856.264528350526,63,0,55–64,1,1
15084.670394275636,63,0,55–64,1,1
59684.30437191333,26,0,18–39,0,0
57859.647632047156,26,0,18–39,0,0
59014.719288596556,26,0,18–39,0,0
58418.94531927886,26,0,18–39,0,0
58242.33819042862,26,0,18–39,0,0
65053.51501847782,24,0,18–39,0,0
66877.64953961341,24,0,18–39,0,0
65973.24824433264,24,0,18–39,0,0
66683.03803029962,24,0,18–39,0,0
66301.14399130404,24,0,18–39,0,0
5469.473324155896,61,0,55–64,0,1
5924.018140650419,61,0,55–64,0,1
6197.2245822654095,61,0,55–64,0,1
5910.292581070131,61,0,55–64,0,1
5583.144966039123,61,0,55–64,0,1
9710.41470979418,72,0,65–74,1,1
10402.211588685483,72,0,65–74,1,1
10818.7127113052,72,0,65–74,1,1
10388.590753471259,72,0,65–74,1,1
9785.9968833133,72,0,65–74,1,1
43799.565048520795,33,0,18–39,0,0
43924.09272633149,33,0,18–39,0,0
44087.048906099815,33,0,18–39,0,0
43485.430927500944,33,0,18–39,0,0
44305.041617141454,33,0,18–39,0,0
17444.35195280851,34,0,18–39,0,1
16957.024508194507,34,0,18–39,0,1
17255.844919588908,34,0,18–39,0,1
17180.05916468119,34,0,18–39,0,1
17058.62768429305,34,0,18–39,0,1
9816.664647671849,35,0,18–39,0,1
9858.14555777562,35,0,18–39,0,1
10612.595258711113,35,0,18–39,0,1
10129.5900933902,35,0,18–39,0,1
10775.654829288003,35,0,18–39,0,1
40736.24812973268,22,0,18–39,0,0
41878.32407805022,22,0,18–39,0,0
40769.78479183876,22,0,18–39,0,0
41573.63422500982,22,0,18–39,0,0
41222.66548874846,22,0,18–39,0,0
50675.662349984465,49,0,40–54,0,0
50653.26688566454,49,0,40–54,0,0
50780.14339485285,49,0,40–54,0,0
50607.82716887877,49,0,40–54,0,0
50781.81718807641,49,0,40–54,0,0
41839.2126973332,78,0,75+,0,0
41712.41457237482,78,0,75+,0,0
41910.97835091223,78,0,75+,0,0
41571.086512502574,78,0,75+,0,0
41854.80185845507,78,0,75+,0,0
12640.290813310281,38,0,18–39,0,0
11944.337731461792,38,0,18–39,0,0
12186.833525125192,38,0,18–39,0,0
12272.387572011297,38,0,18–39,0,0
12030.878674805723,38,0,18–39,0,0
7865.66073196515,40,0,18–39,0,0
8002.542444313858,40,0,18–39,0,0
7901.347729808027,40,0,18–39,0,0
7945.229704926684,40,0,18–39,0,0
7920.450599280378,40,0,18–39,0,0
19413.499659404766,28,0,18–39,0,0
19301.878464462363,28,0,18–39,0,0
19225.240969063067,28,0,18–39,0,0
19132.32717561781,28,0,18–39,0,0
19135.41654423883,28,0,18–39,0,0
14842.524696327706,49,0,40–54,0,1
15454.417399399745,49,0,40–54,0,1
15933.776892538883,49,0,40–54,0,1
15321.530351026806,49,0,40–54,0,1
14956.816052892837,49,0,40–54,0,1
55414.66945466049,43,0,40–54,0,1
52732.53072879742,43,0,40–54,0,1
52755.35051056818,43,0,40–54,0,1
54271.04591263993,43,0,40–54,0,1
52249.16741626008,43,0,40–54,0,1
62446.40874963443,74,0,65–74,1,1
29145.979781843875,74,0,65–74,1,1
31613.863692606996,74,0,65–74,1,1
63057.40058417593,74,0,65–74,1,1
56780.8590101158,74,0,65–74,1,1
12362.820581930006,54,0,40–54,0,1
11655.692690822934,54,0,40–54,0,1
11752.08595501051,54,0,40–54,0,1
11761.853084963923,54,0,40–54,0,1
11593.783362515524,54,0,40–54,0,1
5546.453717155002,75,0,65–74,0,1
6035.080654516253,75,0,65–74,0,1
6557.310594299647,75,0,65–74,0,1
5807.733363365461,75,0,65–74,0,1
5668.560885742053,75,0,65–74,0,1
44532.361894311296,35,0,18–39,0,1
42351.410473087584,35,0,18–39,0,1
42319.13313828122,35,0,18–39,0,1
43563.31990062732,35,0,18–39,0,1
41888.193511125355,35,0,18–39,0,1
12312.989213822242,58,0,55–64,0,1
12273.424178621572,58,0,55–64,0,1
18477.06098454016,58,0,55–64,0,1
12490.231296217908,58,0,55–64,0,1
13405.936262737234,58,0,55–64,0,1
8306.656558648803,39,0,18–39,0,1
9716.421359913897,39,0,18–39,0,1
6971.980940393541,39,0,18–39,0,1
8266.931596510605,39,0,18–39,0,1
7498.687230102448,39,0,18–39,0,1
100589.95048550253,62,0,55–64,0,1
76114.31499318295,62,0,55–64,0,1
70578.7170360416,62,0,55–64,0,1
65281.8857461982,62,0,55–64,0,1
71625.5389276806,62,0,55–64,0,1
66352.96702274012,61,0,55–64,0,1
67010.0196745954,61,0,55–64,0,1
72131.11766188552,61,0,55–64,0,1
68655.40049431662,61,0,55–64,0,1
73244.4628075517,61,0,55–64,0,1
10086.193282543622,27,0,18–39,0,0
10250.239825699453,27,0,18–39,0,0
10049.29018411065,27,0,18–39,0,0
10249.129514090151,27,0,18–39,0,0
10096.795402149968,27,0,18–39,0,0
45020.460276517384,25,0,18–39,0,1
45095.97448051241,25,0,18–39,0,1
45431.99764070849,25,0,18–39,0,1
44134.54547364832,25,0,18–39,0,1
45469.78918178103,25,0,18–39,0,1
65986.09448594136,32,0,18–39,0,0
64482.74811262639,32,0,18–39,0,0
64499.56775970493,32,0,18–39,0,0
65399.30809404284,32,0,18–39,0,0
63896.230171090865,32,0,18–39,0,0
14999.741951461338,31,0,18–39,0,0
15103.953563628955,31,0,18–39,0,0
15605.76006647597,31,0,18–39,0,0
15609.641434530913,31,0,18–39,0,0
16019.193296721487,31,0,18–39,0,0
20674.18296938819,62,0,55–64,0,1
22670.797705224282,62,0,55–64,0,1
24582.675150406234,62,0,55–64,0,1
22031.53038234902,62,0,55–64,0,1
21300.524981695835,62,0,55–64,0,1
59233.66130443454,41,0,40–54,0,1
56773.94932521937,41,0,40–54,0,1
56772.74944123154,41,0,40–54,0,1
60157.21798699603,41,0,40–54,0,1
59765.15748507175,41,0,40–54,0,1
55170.86180324967,38,0,18–39,0,1
56428.544690168026,38,0,18–39,0,1
54764.44916757758,38,0,18–39,0,1
56083.0894638534,38,0,18–39,0,1
55012.072726653816,38,0,18–39,0,1
27893.17398707791,40,0,18–39,0,1
27855.092797623973,40,0,18–39,0,1
30212.463184204084,40,0,18–39,0,1
28471.837516177606,40,0,18–39,0,1
30599.98362925284,40,0,18–39,0,1
34878.96283317592,61,0,55–64,0,0
34744.14246309388,61,0,55–64,0,0
35029.54805280112,61,0,55–64,0,0
34341.4571915029,61,0,55–64,0,0
34935.39408517694,61,0,55–64,0,0
63934.12044354436,33,0,18–39,0,0
65382.80363434458,33,0,18–39,0,0
63376.18649901441,33,0,18–39,0,0
64981.31721715466,33,0,18–39,0,0
63410.179098809334,33,0,18–39,0,0
91383.09185297992,31,0,18–39,0,0
92254.01879350196,31,0,18–39,0,0
89993.16479962593,31,0,18–39,0,0
91417.90929698087,31,0,18–39,0,0
90158.8127402665,31,0,18–39,0,0
32904.224264443386,76,0,75+,1,1
38732.77164146322,76,0,75+,1,1
27750.918147510132,76,0,75+,1,1
33247.19113204394,76,0,75+,1,1
29933.110794720604,76,0,75+,1,1
17121.54922636564,25,0,18–39,0,1
17113.84976309688,25,0,18–39,0,1
17152.659960936533,25,0,18–39,0,1
17099.28555815539,25,0,18–39,0,1
17150.914664011223,25,0,18–39,0,1
71483.26559654325,27,0,18–39,0,0
71459.730314009,27,0,18–39,0,0
71605.45184343854,27,0,18–39,0,0
71421.03503607897,27,0,18–39,0,0
71609.07099760362,27,0,18–39,0,0
61426.415048474,64,0,55–64,1,1
61660.480457183876,64,0,55–64,1,1
66396.26371927686,64,0,55–64,1,1
63320.493035910025,64,0,55–64,1,1
67406.25466585135,64,0,55–64,1,1
81199.8355377253,90,0,75+,1,1
75823.41756598688,90,0,75+,1,1
76043.72947259533,90,0,75+,1,1
79206.9577509999,90,0,75+,1,1
75378.30477474233,90,0,75+,1,1
22892.702584243845,68,0,65–74,0,1
22952.389457485668,68,0,65–74,0,1
24737.842787424834,68,0,65–74,0,1
23556.21155284797,68,0,65–74,0,1
25112.10280535704,68,0,65–74,0,1
16708.315133570348,23,0,18–39,0,0
17007.702780812033,23,0,18–39,0,0
16948.157986009664,23,0,18–39,0,0
16605.036812487586,23,0,18–39,0,0
16999.476350474415,23,0,18–39,0,0
31841.837961353616,43,0,40–54,0,1
31950.740652272798,43,0,40–54,0,1
34418.90430944503,43,0,40–54,0,1
32812.97197874289,43,0,40–54,0,1
34938.047836040685,43,0,40–54,0,1
56286.22076239679,50,0,40–54,0,0
54074.25633163118,50,0,40–54,0,0
55497.793565398424,50,0,40–54,0,0
54995.076841817034,50,0,40–54,0,0
54511.88795274692,50,0,40–54,0,0
394.49899744809574,63,0,55–64,0,1
395.94930824774144,63,0,55–64,0,1
392.4756777796108,63,0,55–64,0,1
397.5689300910516,63,0,55–64,0,1
400.7126157095381,63,0,55–64,0,1
39211.881718055476,49,0,40–54,0,0
40405.674366655476,49,0,40–54,0,0
40036.66604913664,49,0,40–54,0,0
39171.79660647885,49,0,40–54,0,0
40595.48733590716,49,0,40–54,0,0
277.76624736795793,69,0,65–74,1,1
273.9518034147758,69,0,65–74,1,1
275.4636182545928,69,0,65–74,1,1
281.47284031596126,69,0,65–74,1,1
280.2745376330783,69,0,65–74,1,1
52593.97093433752,59,0,55–64,0,0
52599.73744195204,59,0,55–64,0,0
52687.593011593686,59,0,55–64,0,0
52605.07784018412,59,0,55–64,0,0
52708.81697273704,59,0,55–64,0,0
63603.08205941742,55,0,40–54,0,0
63251.29811221279,55,0,40–54,0,0
63220.458762724236,55,0,40–54,0,0
62671.030565322195,55,0,40–54,0,0
63083.22796880911,55,0,40–54,0,0
9998.512344431343,42,0,40–54,0,0
10172.510885340127,42,0,40–54,0,0
10043.87622429177,42,0,40–54,0,0
10099.657230474606,42,0,40–54,0,0
10068.159025539106,42,0,40–54,0,0
26107.076653502372,49,0,40–54,0,0
26364.546983845557,49,0,40–54,0,0
26388.10655906374,49,0,40–54,0,0
26810.483365832562,49,0,40–54,0,0
26398.6262635577,49,0,40–54,0,0
32017.061218773022,69,0,65–74,0,1
32100.537526015818,69,0,65–74,0,1
34597.62009447014,69,0,65–74,0,1
32945.025367559196,69,0,65–74,0,1
35121.04915933388,69,0,65–74,0,1
10627.763632684431,57,0,55–64,1,0
10628.928881834181,57,0,55–64,1,0
10646.682023712967,57,0,55–64,1,0
10630.008026251433,57,0,55–64,1,0
10650.9707898657,57,0,55–64,1,0
50165.0130696864,67,0,65–74,1,0
49291.3516955324,67,0,65–74,1,0
48858.434592806836,67,0,65–74,1,0
50535.75069290832,67,0,65–74,1,0
49350.61314178446,67,0,65–74,1,0
77084.61648510316,35,0,18–39,0,1
73653.44436585107,35,0,18–39,0,1
74151.22533699278,35,0,18–39,0,1
76889.7212336885,35,0,18–39,0,1
70803.79893094303,35,0,18–39,0,1
16456.723906399315,49,0,40–54,0,1
15615.348320516912,49,0,40–54,0,1
15698.577744281429,49,0,40–54,0,1
15892.25402757503,49,0,40–54,0,1
15517.567650877481,49,0,40–54,0,1
6993.186012669717,40,0,18–39,0,0
6964.106075599049,40,0,18–39,0,0
6863.88887863611,40,0,18–39,0,0
7064.4354932324,40,0,18–39,0,0
6877.88295342391,40,0,18–39,0,0
15331.447104735369,57,0,55–64,0,1
15522.206620141456,57,0,55–64,0,1
15533.372751850116,57,0,55–64,0,1
15449.098026538953,57,0,55–64,0,1
15506.668155539504,57,0,55–64,0,1
399.0855879246795,61,0,55–64,1,1
400.5527605712367,61,0,55–64,1,1
397.0387443973695,61,0,55–64,1,1
402.19121273393984,61,0,55–64,1,1
405.3714479979575,61,0,55–64,1,1
235.9796389985282,79,0,75+,0,1
233.91904907959324,79,0,75+,0,1
235.75214286632283,79,0,75+,0,1
240.53223057595235,79,0,75+,0,1
237.37448937429508,79,0,75+,0,1
38321.99122685255,53,0,40–54,0,0
37772.78818229946,53,0,40–54,0,0
38193.98314217254,53,0,40–54,0,0
37741.58830591624,53,0,40–54,0,0
38075.70773686482,53,0,40–54,0,0
2491.5645273284626,64,0,55–64,0,1
2668.6732425965456,64,0,55–64,0,1
2799.901686123139,64,0,55–64,0,1
2666.341595892631,64,0,55–64,0,1
1274.2280934808762,64,0,55–64,0,1
72550.39912407074,78,0,75+,1,0
